Bin_ID,Samples,Sample,Day,Treatment,Bin_Size(Mbp),16S,Completeness,Contamination,Strain_Heterogeneity,Percent_community,dRep_cluster,Domain,Phylum,Class,Order,Family,Genus,Species
46_bin.43,P805,46,51,AB,3.366739,x,91.92,7.82,55,0.423928608,69_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Candidimonas,
46_bin.33,P805,46,51,AB,3.320816,x,96.33,0.08,0,1.455867981,82_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Simplicispira_B,
46_bin.20,P805,46,51,AB,1.272883,NODE_5394_length_8545_cov_26.702173,50.54,1.5,100,1.673323612,2_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Nitrosospira,Nitrosospira sp900142705
46_bin.70,P805,46,51,AB,3.673825,x,84.75,3.78,33.33,0.665737318,13_1,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Steroidobacter,
46_bin.28,P805,46,51,AB,2.826041,x,98.97,0.39,50,2.538316672,78_1,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,
47_bin.69,P810,47,51,AF,3.038677,NODE_5705_length_7972_cov_6.664471,93.53,0.97,0,0.406231138,90_1,Archaea,Crenarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,,
47_bin.40,P810,47,51,AF,3.422799,x,62.96,8.33,0,0.322838339,49_1,Bacteria,Acidobacteriota,Thermoanaerobaculia,UBA5066,Gp7-AA6,,
47_bin.20,P810,47,51,AF,2.297642,x,87.79,0.32,50,3.439856886,17_1,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Microbacteriaceae,Cryobacterium_A,
47_bin.27,P810,47,51,AF,2.098064,x,60.04,1.77,100,0.672372706,18_1,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Microbacteriaceae,Cryobacterium_A,
47_bin.28,P810,47,51,AF,5.355249,x,61.27,8.77,0,0.346251452,12_0,Bacteria,Actinobacteriota,Actinobacteria,Mycobacteriales,Micromonosporaceae,,
47_bin.67,P810,47,51,AF,8.662376,x,93.4,2.22,7.69,0.498538946,8_1,Bacteria,Actinobacteriota,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Nonomuraea,
47_bin.31,P810,47,51,AF,2.540357,x,66.11,1.23,66.67,0.481449831,93_2,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Palsa-955,
47_bin.32,P810,47,51,AF,3.224538,x,74.14,0.86,0,0.485930728,7_1,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Pontibacter,
47_bin.61,P810,47,51,AF,3.648592,x,94.51,3.3,0,2.305680396,46_1,Bacteria,Gemmatimonadota,Gemmatimonadetes,,,,
47_bin.13,P810,47,51,AF,3.67192,x,79.44,3.3,0,0.816452212,53_1,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,,
47_bin.30,P810,47,51,AF,3.751425,x,88.64,4.4,75,7.744327373,55_1,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,,
47_bin.63,P810,47,51,AF,3.064113,x,61.21,5.17,8.7,0.798782692,54_2,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,AG2,
47_bin.64,P810,47,51,AF,3.741366,x,87.78,4.95,20,0.431771806,19_1,Bacteria,Gemmatimonadota,Gemmatimonadetes,RSA9,RSA9,,
47_bin.22,P810,47,51,AF,3.201029,x,79.01,2.72,20,0.402397234,51_1,Bacteria,Myxococcota,Myxococcia,Myxococcales,Vulgatibacteraceae,Vulgatibacter,
47_bin.4,P810,47,51,AF,4.08717,NODE_47_length_105546_cov_6.553964,97.43,3.15,15.38,0.586472538,36_0,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,
47_bin.62,P810,47,51,AF,3.064885,x,95.56,1.73,12.5,2.96970511,35_1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,
47_bin.25,P810,47,51,AF,2.927541,x,98.16,1.3,40,0.958998813,34_1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,UBA5005,
47_bin.51,P810,47,51,AF,4.052334,x,92.14,1.41,28.57,1.313240672,33_1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,
47_bin.6,P810,47,51,AF,1.886625,x,56.9,0,0,0.354217569,32_16,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,
47_bin.68,P810,47,51,AF,2.5265,x,52.98,0.2,0,1.444251178,38_1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Pseudaminobacter,
47_bin.18,P810,47,51,AF,4.371054,NODE_3088_length_11666_cov_6.344810,93.16,3.53,22.22,0.478356286,43_1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys,
47_bin.58,P810,47,51,AF,1.951512,x,56.38,2.59,100,0.36821588,26_6,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,
47_bin.66,P810,47,51,AF,2.373116,NODE_18278_length_3773_cov_63.378247,75.52,1.48,81.82,3.928771329,28_1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas_F,
47_bin.3,P810,47,51,AF,2.618358,x,81.45,2.39,16.67,3.268327295,30_1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphningosinicella,
47_bin.37,P810,47,51,AF,2.857914,x,93.47,0.67,0,9.463101597,29_1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphningosinicella,
47_bin.29,P810,47,51,AF,3.089015,x,83.56,0.98,57.14,3.423199458,74_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,,
47_bin.47,P810,47,51,AF,3.515485,x,97.07,0.95,0,0.801827083,67_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Candidimonas,
47_bin.65,P810,47,51,AF,2.836508,x,83.42,4.77,23.81,0.409545538,71_13,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Candidimonas,
47_bin.53,P810,47,51,AF,3.304036,x,92.9,0.27,50,0.863008711,82_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Simplicispira_B,
47_bin.55,P810,47,51,AF,2.419337,NODE_251_length_49759_cov_23.696429,92.31,1.2,66.67,1.849048795,2_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Nitrosospira,Nitrosospira sp900142705
47_bin.54,P810,47,51,AF,2.73349,x,70.32,2.18,80,0.409650989,65_4,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Palsa-1005,PALSA-1003,
47_bin.46,P810,47,51,AF,3.39327,x,82.36,5.28,20.83,0.392736541,13_1,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Steroidobacter,
48_bin.27,P815,48,51,AB+AF,3.291544,NODE_290_length_52925_cov_8.924955,98.06,0.97,0,0.541606921,90_1,Archaea,Crenarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,,
48_bin.72,P815,48,51,AB+AF,2.88719,x,54.77,5.85,16.67,0.282890502,49_1,Bacteria,Acidobacteriota,Thermoanaerobaculia,UBA5066,Gp7-AA6,,
48_bin.35,P815,48,51,AB+AF,2.651273,x,52.13,8.25,50,0.681045195,18_1,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Microbacteriaceae,Cryobacterium_A,
48_bin.8,P815,48,51,AB+AF,2.38627,x,89.59,0.93,75,2.414090487,17_1,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Microbacteriaceae,Cryobacterium_A,
48_bin.18,P815,48,51,AB+AF,4.864371,x,90.18,1.89,0,0.595554591,11_1,Bacteria,Actinobacteriota,Actinobacteria,Mycobacteriales,Micromonosporaceae,Plantactinospora_A,
48_bin.7,P815,48,51,AB+AF,3.135649,x,86.69,3.93,38.46,0.539485858,16_1,Bacteria,Actinobacteriota,Actinobacteria,Mycobacteriales,Nakamurellaceae,Nakamurella,
48_bin.49,P815,48,51,AB+AF,1.989131,x,52.56,0.74,0,0.218021545,94_0,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,,
48_bin.5,P815,48,51,AB+AF,3.216148,x,59.78,2.17,12.5,0.34703208,92_3,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Palsa-955,
48_bin.56,P815,48,51,AB+AF,3.477458,NODE_755_length_33584_cov_16.691348,67.24,0.86,100,0.608031545,7_1,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Pontibacter,
48_bin.40,P815,48,51,AB+AF,2.319149,x,57.71,2.75,33.33,0.300626425,56_1,Bacteria,Gemmatimonadota,Gemmatimonadetes,,,,
48_bin.65,P815,48,51,AB+AF,3.585644,x,94.51,3.3,0,1.193980912,46_1,Bacteria,Gemmatimonadota,Gemmatimonadetes,,,,
48_bin.50,P815,48,51,AB+AF,4.081988,x,96.7,5.49,0,8.149888625,55_1,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,,
48_bin.20,P815,48,51,AB+AF,2.314704,x,67.17,0.4,0,0.357364631,64_7,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,GWC2-71-9,20CM-2-65-7,
48_bin.11,P815,48,51,AB+AF,4.033153,x,93.41,6.04,33.33,0.825645192,19_1,Bacteria,Gemmatimonadota,Gemmatimonadetes,RSA9,RSA9,,
48_bin.12,P815,48,51,AB+AF,3.946528,x,89.52,2.58,16.67,0.809773743,51_1,Bacteria,Myxococcota,Myxococcia,Myxococcales,Vulgatibacteraceae,Vulgatibacter,
48_bin.54,P815,48,51,AB+AF,1.93091,x,59.75,2.73,0,0.270701344,5_1,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,,
48_bin.42,P815,48,51,AB+AF,2.756113,x,72.99,4,16.67,0.296024824,6_0,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Palsa-1315,
48_bin.74,P815,48,51,AB+AF,2.404657,x,67.53,1.72,100,0.327153597,22_1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,
48_bin.39,P815,48,51,AB+AF,2.84195,x,89.77,0.49,0,1.35498644,35_1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,
48_bin.10,P815,48,51,AB+AF,2.928633,x,98.28,8.46,50,1.136340058,34_1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,UBA5005,
48_bin.32,P815,48,51,AB+AF,4.017179,x,92.14,1.33,25,1.224344918,33_1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,
48_bin.76,P815,48,51,AB+AF,2.510894,x,70.56,2.77,40,0.426830199,32_13,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,
48_bin.29,P815,48,51,AB+AF,2.915667,x,54.16,1.68,40,1.245907992,38_1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Pseudaminobacter,
48_bin.48,P815,48,51,AB+AF,2.766123,NODE_34846_length_2713_cov_4.365706,58.45,0,0,0.285531979,42_2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys,
48_bin.66,P815,48,51,AB+AF,4.386797,NODE_549_length_39948_cov_10.274209,95.9,1.19,0,0.876942808,43_1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys,
48_bin.25,P815,48,51,AB+AF,1.939158,x,62.38,0,0,0.683164414,26_1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,
48_bin.13,P815,48,51,AB+AF,2.244037,NODE_20778_length_3797_cov_71.581989,73.34,1.46,28.57,4.128278672,28_1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas_F,
48_bin.2,P815,48,51,AB+AF,2.731683,x,87.87,0.96,66.67,7.614890458,29_1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphningosinicella,
48_bin.38,P815,48,51,AB+AF,2.598342,x,71,1.72,0,3.273930447,30_1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphningosinicella,
48_bin.58,P815,48,51,AB+AF,2.769568,x,78.69,0.81,66.67,2.416888592,74_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,,
48_bin.1,P815,48,51,AB+AF,3.052424,x,81.15,5.57,46.67,0.448081808,71_9,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Candidimonas,
48_bin.57,P815,48,51,AB+AF,3.44763,x,97.66,1.45,50,0.947110592,67_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Candidimonas,
48_bin.6,P815,48,51,AB+AF,3.530474,NODE_9150_length_6671_cov_5.270701,93.6,1.04,75,0.449091664,69_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Candidimonas,
48_bin.26,P815,48,51,AB+AF,3.279204,x,93.82,0.08,0,1.061313175,82_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Simplicispira_B,
48_bin.77,P815,48,51,AB+AF,2.619087,x,61.92,1.21,33.33,0.337241736,65_5,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Palsa-1005,,
48_bin.67,P815,48,51,AB+AF,4.410063,x,94.67,7.24,3.23,0.498423992,13_1,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Steroidobacter,
48_bin.64,P815,48,51,AB+AF,3.144429,NODE_47_length_107754_cov_13.957716,99.24,0.8,50,1.011696097,77_1,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,
48_bin.68,P815,48,51,AB+AF,3.859641,x,87.89,4.39,44.44,0.668749754,40_1,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,UBA10450,AV55,
49_bin.89,P825,49,51,PC,2.664272,x,90.13,1.94,33.33,0.255635575,90_1,Archaea,Crenarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,,
49_bin.3,P825,49,51,PC,2.209044,x,86.12,0,0,2.394408936,17_1,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Microbacteriaceae,Cryobacterium_A,
49_bin.84,P825,49,51,PC,5.673891,x,99.3,1.45,0,1.152190641,11_1,Bacteria,Actinobacteriota,Actinobacteria,Mycobacteriales,Micromonosporaceae,Plantactinospora_A,
49_bin.77,P825,49,51,PC,3.032946,NODE_1481_length_26017_cov_17.810062,91.51,1.4,0,0.901254662,16_1,Bacteria,Actinobacteriota,Actinobacteria,Mycobacteriales,Nakamurellaceae,Nakamurella,
49_bin.26,P825,49,51,PC,2.187276,x,76.65,4.7,58.33,1.091982504,92_2,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Palsa-955,
49_bin.86,P825,49,51,PC,3.024177,x,56.03,1.72,100,0.323874652,7_1,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Pontibacter,
49_bin.58,P825,49,51,PC,2.386881,x,53.28,5.17,66.67,1.035650029,103_1,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,,
49_bin.60,P825,49,51,PC,3.753915,x,88.74,2.3,37.5,0.285002897,104_1,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,,
49_bin.25,P825,49,51,PC,3.274897,x,85.71,6.59,14.29,0.288679796,46_1,Bacteria,Gemmatimonadota,Gemmatimonadetes,,,,
49_bin.94,P825,49,51,PC,3.781448,x,90.36,5.17,16.67,0.354070782,56_1,Bacteria,Gemmatimonadota,Gemmatimonadetes,,,,
49_bin.10,P825,49,51,PC,4.075076,NODE_21_length_190077_cov_224.727321,97.8,4.4,0,10.36543803,55_1,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,,
49_bin.22,P825,49,51,PC,3.80944,x,52.27,8.64,78.57,0.615514973,54_5,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,AG2,
49_bin.68,P825,49,51,PC,3.88707,x,87.2,2.2,0,1.268245818,19_1,Bacteria,Gemmatimonadota,Gemmatimonadetes,RSA9,RSA9,,
49_bin.91,P825,49,51,PC,4.274478,x,72.2,5.49,20,0.257408586,20_1,Bacteria,Gemmatimonadota,Gemmatimonadetes,RSA9,RSA9,,
49_bin.4,P825,49,51,PC,3.829733,x,85.97,4.52,0,0.709637383,51_1,Bacteria,Myxococcota,Myxococcia,Myxococcales,Vulgatibacteraceae,Vulgatibacter,
49_bin.81,P825,49,51,PC,1.781805,x,50.64,0,0,0.185171466,5_1,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,,
49_bin.17,P825,49,51,PC,3.108552,x,95.93,4.79,28.57,2.184634617,23_1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,
49_bin.31,P825,49,51,PC,2.753648,x,92.54,2.16,38.46,0.278015641,22_1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,
49_bin.36,P825,49,51,PC,3.111959,x,96.03,1.41,0,1.637196014,35_1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,
49_bin.83,P825,49,51,PC,2.748476,x,97.32,0.92,20,2.127112746,34_1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,UBA5005,
49_bin.59,P825,49,51,PC,3.952558,x,91.79,1.02,25,0.962824771,33_1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,
49_bin.95,P825,49,51,PC,2.841369,x,78.37,4.23,0,0.363929462,32_7,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,
49_bin.80,P825,49,51,PC,3.492326,x,59.01,2.75,14.29,0.767371789,38_1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Pseudaminobacter,
49_bin.99,P825,49,51,PC,4.039217,NODE_892_length_35557_cov_17.182779,95.64,0.98,25,0.87195679,43_1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys,
49_bin.57,P825,49,51,PC,2.525683,x,79.77,1.88,66.67,1.017562614,26_1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,
49_bin.75,P825,49,51,PC,2.369116,NODE_15672_length_5395_cov_10.809891,76.89,2.65,16.67,0.499597599,27_1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas_A,
49_bin.76,P825,49,51,PC,2.836858,x,82.47,6.26,80.95,2.511659164,28_1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas_F,
49_bin.90,P825,49,51,PC,2.768501,x,80.35,1.26,83.33,2.412858447,74_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,,
49_bin.15,P825,49,51,PC,2.725477,x,58.04,3.39,38.89,0.220275714,72_0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Candidimonas,
49_bin.21,P825,49,51,PC,3.490879,x,96.23,0.47,0,0.845886287,69_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Candidimonas,
49_bin.24,P825,49,51,PC,3.153955,x,80.99,4.9,31.25,0.221556063,70_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Candidimonas,
49_bin.33,P825,49,51,PC,3.237882,x,88.46,5.3,62.07,0.300676072,71_7,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Candidimonas,
49_bin.47,P825,49,51,PC,3.611849,x,98.32,1.9,0,0.596010036,67_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Candidimonas,
49_bin.70,P825,49,51,PC,3.375449,NODE_645_length_43710_cov_9.402494,90.45,1.21,60,0.478254536,73_0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Candidimonas,
49_bin.98,P825,49,51,PC,3.347759,x,95.46,0.27,0,0.791177569,82_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Simplicispira_B,
49_bin.41,P825,49,51,PC,3.177452,x,99.04,0.72,0,0.587444484,4_2,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Nitrosospira,
49_bin.52,P825,49,51,PC,2.089017,x,82.34,0,0,2.067713438,2_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Nitrosospira,Nitrosospira sp900142705
49_bin.46,P825,49,51,PC,3.081772,x,69.07,4.24,41.18,0.289440831,65_7,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Palsa-1005,,
49_bin.53,P825,49,51,PC,3.179733,x,71.07,2.21,22.22,0.778887008,13_1,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Steroidobacter,
49_bin.64,P825,49,51,PC,3.002457,x,90.52,1.58,27.27,0.280034356,15_0,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Dokdonella,
49_bin.100,P825,49,51,PC,2.846223,NODE_23_length_178514_cov_43.385150,99.31,0.34,0,2.241689228,78_1,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,
49_bin.50,P825,49,51,PC,2.607348,x,91.92,0.69,50,0.617241899,79_1,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,
50_bin.1,P830,50,51,NC,2.995004,NODE_906_length_7677_cov_7.022500,92.91,3.3,25,3.647239375,64_3,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,GWC2-71-9,20CM-2-65-7,
50_bin.19,P830,50,51,NC,3.317477,x,89.77,3.14,46.15,2.714584907,62_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,UKL13-2,GR16-43,
50_bin.11,P830,50,51,NC,2.804472,x,74.67,2.58,8.33,2.273679768,80_1,Bacteria,Proteobacteria,Gammaproteobacteria,UBA6522,UBA6522,FEN-1219,
